Calendar Year,Property ID,Property Name,Address 1,City,Primary Property Type - Self Selected,Year Built,Occupancy,Electricity - Weather Normalized Site Electricity Use (Grid and Onsite Renewables) (kWh),Electricity - Weather Normalized Site Electricity Intensity (Grid and Onsite Renewables) (kWh/ft²),Percent Electricity,Electricity - Weather Normalized Site Electricity Use (Grid and Onsite Renewables) (kWh),Annual Maximum Demand (kW),Property GFA - Calculated (Buildings) (ft²),Electric Distribution Utility,Borough,Postal Code,Site EUI (kBtu/ft2),Weather Normalized Site EUI (kBtu/ft2),Total GHG Emissions (Metric Tons CO2e),ENERGY STAR Score,longitude,latitude
2017,1051/036_2017,2300 Sutter,2300 SUTTER ST,San Francisco,Commercial,1965.0,,,0.0,0,,,32700,PG&E,Pacific Heights,94115,54.4,55.8,76.8,,-122.43856875484464,37.7857780372705
2016,1051/036_2016,2300 Sutter,2300 SUTTER ST,San Francisco,Commercial,1965.0,,,0.0,0,,,32700,PG&E,Pacific Heights,94115,52.3,52.9,81.6,,-122.43856875484464,37.7857780372705
2015,1051/036_2015,2300 Sutter,2300 SUTTER ST,San Francisco,Commercial,1965.0,,,0.0,0,,,32700,PG&E,Pacific Heights,94115,50.6,51.4,77.3,,-122.43856875484464,37.7857780372705
2014,1051/036_2014,2300 Sutter,2300 SUTTER ST,San Francisco,Commercial,1965.0,,,0.0,0,,,32700,PG&E,Pacific Heights,94115,52.8,54.4,80.6,,-122.43856875484464,37.7857780372705
2013,1051/036_2013,2300 Sutter,2300 SUTTER ST,San Francisco,Commercial,1965.0,,,0.0,0,,,32700,PG&E,Pacific Heights,94115,54.3,53.4,86.7,,-122.43856875484464,37.7857780372705
2012,1051/036_2012,2300 Sutter,2300 SUTTER ST,San Francisco,Commercial,1965.0,,,0.0,0,,,32700,PG&E,Pacific Heights,94115,51.0,50.9,84.7,,-122.43856875484464,37.7857780372705
2023,1051/036_2023,2300 Sutter,2300 SUTTER ST,San Francisco,Commercial,1965.0,,181971.6,5.564880733944954,100,181971.6,,32700,PG&E,Pacific Heights,94115,41.9,42.0,70.4,95.0,-122.43856875484464,37.7857780372705
2024,1051/036_2024,2300 Sutter,2300 SUTTER ST,San Francisco,Commercial,1965.0,,180742.8,5.527302752293577,100,180742.8,,32700,PG&E,Pacific Heights,94115,37.3,35.1,61.01,99.0,-122.43856875484464,37.7857780372705
2018,1052/009_2018,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,92858.7,2.9081960538678358,100,92858.7,,31930,PG&E,Pacific Heights,94115,16.7,17.3,33.8,,-122.44091560155888,37.78540175326077
2019,1052/009_2019,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,102177.2,3.2000375822110865,100,102177.2,,31930,PG&E,Pacific Heights,94115,22.2,22.8,43.7,,-122.44091560155888,37.78540175326077
2020,1052/009_2020,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,69085.1,2.1636423426244913,100,69085.1,,31930,PG&E,Pacific Heights,94115,10.2,10.2,19.0,,-122.44091560155888,37.78540175326077
2021,1052/009_2021,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,66381.7,2.078975884747886,100,66381.7,,31930,PG&E,Pacific Heights,94115,9.1,9.1,18.9,,-122.44091560155888,37.78540175326077
2022,1052/009_2022,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,72084.0,2.2575634199812087,100,72084.0,,31930,PG&E,Pacific Heights,94115,15.9,15.9,30.7,,-122.44091560155888,37.78540175326077
2017,1052/009_2017,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,31930,PG&E,Pacific Heights,94115,19.4,20.2,40.7,,-122.44091560155888,37.78540175326077
2016,1052/009_2016,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,31930,PG&E,Pacific Heights,94115,21.9,23.4,50.4,,-122.44091560155888,37.78540175326077
2015,1052/009_2015,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,31930,PG&E,Pacific Heights,94115,24.3,25.6,52.4,,-122.44091560155888,37.78540175326077
2014,1052/009_2014,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,31930,PG&E,Pacific Heights,94115,22.2,26.2,47.8,,-122.44091560155888,37.78540175326077
2013,1052/009_2013,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,31930,PG&E,Pacific Heights,94115,23.8,21.6,53.1,,-122.44091560155888,37.78540175326077
2012,1052/009_2012,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,31930,PG&E,Pacific Heights,94115,20.8,20.1,47.6,,-122.44091560155888,37.78540175326077
2023,1052/009_2023,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,68226.2,2.136742875039148,100,68226.2,,31930,PG&E,Pacific Heights,94115,24.0,24.7,44.8,,-122.44091560155888,37.78540175326077
2024,1052/009_2024,Russian Center of San Francisco,2450 SUTTER ST,San Francisco,Commercial,1911.0,,64251.0,2.0122455371124333,100,64251.0,,31930,PG&E,Pacific Heights,94115,17.0,13.2,31.76,,-122.44091560155888,37.78540175326077
2019,1058/012_2019,10 LUPINE AVE,10 LUPINE AVE,San Francisco,Mixed Residential,1957.0,,20648.8,0.1186678543720008,100,20648.8,,174005,PG&E,Presidio Heights,94118,8.0,8.1,71.2,,-122.44925874944396,37.78394959907055
2020,1058/012_2020,10 LUPINE AVE,10 LUPINE AVE,San Francisco,Mixed Residential,1957.0,,20565.5,0.11818913249619264,100,20565.5,,174005,PG&E,Presidio Heights,94118,7.9,8.0,70.3,,-122.44925874944396,37.78394959907055
2021,1058/012_2021,10 LUPINE AVE,10 LUPINE AVE,San Francisco,Mixed Residential,1957.0,,,0.0,0,,,174005,PG&E,Presidio Heights,94118,7.2,7.2,64.8,,-122.44925874944396,37.78394959907055
2022,1058/012_2022,10 LUPINE AVE,10 LUPINE AVE,San Francisco,Mixed Residential,1957.0,,19110.3,0.10982615442084998,100,19110.3,,174005,PG&E,Presidio Heights,94118,7.2,7.1,64.1,100.0,-122.44925874944396,37.78394959907055
2023,1058/012_2023,10 LUPINE AVE,10 LUPINE AVE,San Francisco,Mixed Residential,1957.0,,62052.1,0.356611016924801,100,62052.1,,174005,PG&E,Presidio Heights,94118,8.5,8.6,79.1,100.0,-122.44925874944396,37.78394959907055
2024,1058/012_2024,10 LUPINE AVE,10 LUPINE AVE,San Francisco,Mixed Residential,1957.0,,65778.8,0.37802821757995464,100,65778.8,,174005,PG&E,Presidio Heights,94118,8.2,7.8,75.47,100.0,-122.44925874944396,37.78394959907055
2018,1061/018_2018,3600 GEARY BLVD,3600 GEARY BLVD,San Francisco,Commercial,1923.0,,105610.2,5.50053125,100,105610.2,,19200,PG&E,Presidio Heights,94118,23.4,24.0,30.1,,-122.4581356854916,37.78160773012523
2019,1061/018_2019,3600 GEARY BLVD,3600 GEARY BLVD,San Francisco,Commercial,1923.0,,82934.8,4.319520833333334,100,82934.8,,19200,PG&E,Presidio Heights,94118,21.5,21.6,26.8,,-122.4581356854916,37.78160773012523
2020,1061/018_2020,3600 GEARY BLVD,3600 GEARY BLVD,San Francisco,Commercial,1923.0,,74489.1,3.8796406250000004,100,74489.1,,19200,PG&E,Presidio Heights,94118,17.9,18.3,21.6,,-122.4581356854916,37.78160773012523
2021,1061/018_2021,3600 GEARY BLVD,3600 GEARY BLVD,San Francisco,Commercial,1923.0,,59327.4,3.08996875,100,59327.4,,19200,PG&E,Presidio Heights,94118,17.2,17.2,19.0,,-122.4581356854916,37.78160773012523
2022,1061/018_2022,3600 GEARY BLVD,3600 GEARY BLVD,San Francisco,Commercial,1923.0,,79432.8,4.137125,100,79432.8,,19200,PG&E,Presidio Heights,94118,18.6,18.3,23.1,,-122.4581356854916,37.78160773012523
2017,1061/018_2017,3600 GEARY BLVD,3600 GEARY BLVD,San Francisco,Commercial,1923.0,,,0.0,0,,,19200,PG&E,Presidio Heights,94118,47.0,48.7,64.1,,-122.4581356854916,37.78160773012523
2016,1061/018_2016,3600 GEARY BLVD,3600 GEARY BLVD,San Francisco,Commercial,1923.0,,,0.0,0,,,19200,PG&E,Presidio Heights,94118,48.1,52.0,65.4,,-122.4581356854916,37.78160773012523
2015,1061/018_2015,3600 GEARY BLVD,3600 GEARY BLVD,San Francisco,Commercial,1923.0,,,0.0,0,,,19200,PG&E,Presidio Heights,94118,28.7,30.3,40.4,,-122.4581356854916,37.78160773012523
2014,1061/018_2014,3600 GEARY BLVD,3600 GEARY BLVD,San Francisco,Commercial,1923.0,,,0.0,0,,,19200,PG&E,Presidio Heights,94118,24.9,28.8,34.0,,-122.4581356854916,37.78160773012523
2023,1061/018_2023,3600 GEARY BLVD,3600 GEARY BLVD,San Francisco,Commercial,1923.0,,113333.8,5.9028020833333334,100,113333.8,,19200,PG&E,Presidio Heights,94118,25.4,25.7,32.8,95.0,-122.4581356854916,37.78160773012523
2024,1061/018_2024,3600 GEARY BLVD,3600 GEARY BLVD,San Francisco,Commercial,1923.0,,111569.7,5.810921875,100,111569.7,,19200,PG&E,Presidio Heights,94118,22.9,21.7,28.35,95.0,-122.4581356854916,37.78160773012523
2023,1062/027_2023,3540 Geary Blvd,3540 Geary Blvd,San Francisco,Commercial,1955.0,,134244.8,11.640058961241653,100,134244.8,,11533,PG&E,Presidio Heights,94118,57.7,57.9,43.5,,-122.45746149524965,37.781637625071795
2024,1062/027_2024,3540 Geary Blvd,3540 Geary Blvd,San Francisco,Commercial,1955.0,,122539.0,10.625075869244776,100,122539.0,,11533,PG&E,Presidio Heights,94118,60.5,52.1,42.57,69.0,-122.45746149524965,37.781637625071795
2018,1064/032_2018,3360 Geary Blvd,3360 GEARY BLVD,San Francisco,Commercial,1969.0,,411461.8,14.286868055555555,100,411461.8,,28800,PG&E,Presidio Heights,94118,113.9,113.9,198.6,13.0,-122.45523269926024,37.781761403526986
2020,1064/032_2020,3360 Geary Blvd,3360 GEARY BLVD,San Francisco,Commercial,1969.0,,341711.0,11.864965277777777,100,341711.0,,28800,PG&E,Presidio Heights,94118,78.3,78.3,128.3,,-122.45523269926024,37.781761403526986
2021,1064/032_2021,3360 Geary Blvd,3360 GEARY BLVD,San Francisco,Commercial,1969.0,,319128.6,11.080854166666667,100,319128.6,,28800,PG&E,Presidio Heights,94118,86.6,86.6,140.6,29.0,-122.45523269926024,37.781761403526986
2022,1064/032_2022,3360 Geary Blvd,3360 GEARY BLVD,San Francisco,Commercial,1969.0,,258910.9,8.989961805555556,100,258910.9,,28800,PG&E,Presidio Heights,94118,70.4,70.4,121.4,47.0,-122.45523269926024,37.781761403526986
2017,1064/032_2017,3360 Geary Blvd,3360 GEARY BLVD,San Francisco,Commercial,1969.0,,,0.0,0,,,28800,PG&E,Presidio Heights,94118,94.5,94.0,169.8,16.0,-122.45523269926024,37.781761403526986
2016,1064/032_2016,3360 Geary Blvd,3360 GEARY BLVD,San Francisco,Commercial,1969.0,,,0.0,0,,,28800,PG&E,Presidio Heights,94118,89.4,89.1,183.6,29.0,-122.45523269926024,37.781761403526986
2015,1064/032_2015,3360 Geary Blvd,3360 GEARY BLVD,San Francisco,Commercial,1969.0,,,0.0,0,,,28800,PG&E,Presidio Heights,94118,72.3,72.0,149.2,39.0,-122.45523269926024,37.781761403526986
2014,1064/032_2014,3360 Geary Blvd,3360 GEARY BLVD,San Francisco,Commercial,1969.0,,,0.0,0,,,28800,PG&E,Presidio Heights,94118,71.5,77.0,147.6,39.0,-122.45523269926024,37.781761403526986
2013,1064/032_2013,3360 Geary Blvd,3360 GEARY BLVD,San Francisco,Commercial,1969.0,,,0.0,0,,,28800,PG&E,Presidio Heights,94118,79.0,79.0,159.1,39.0,-122.45523269926024,37.781761403526986
2012,1064/032_2012,3360 Geary Blvd,3360 GEARY BLVD,San Francisco,Commercial,1969.0,,,0.0,0,,,28800,PG&E,Presidio Heights,94118,66.5,66.5,154.42,44.0,-122.45523269926024,37.781761403526986
2023,1064/032_2023,3360 Geary Blvd,3360 GEARY BLVD,San Francisco,Commercial,1969.0,,228541.2,7.935458333333334,100,228541.2,,28800,PG&E,Presidio Heights,94118,66.4,66.3,115.4,53.0,-122.45523269926024,37.781761403526986
2024,1064/032_2024,3360 Geary Blvd,3360 GEARY BLVD,San Francisco,Commercial,1969.0,,235161.2,8.165319444444444,100,235161.2,,28800,PG&E,Presidio Heights,94118,66.2,67.8,111.85,51.0,-122.45523269926024,37.781761403526986
2018,1064/060_2018,3330 GEARY BLVD,3330 GEARY BLVD,San Francisco,Commercial,1922.0,,137364.0,6.898207201325767,100,137364.0,,19913,PG&E,Presidio Heights,94118,50.5,50.5,61.5,,-122.45477419279744,37.78183822328988
2019,1064/060_2019,3330 GEARY BLVD,3330 GEARY BLVD,San Francisco,Commercial,1922.0,,83626.3,4.199583186862854,100,83626.3,,19913,PG&E,Presidio Heights,94118,45.2,46.1,52.7,,-122.45477419279744,37.78183822328988
2020,1064/060_2020,3330 GEARY BLVD,3330 GEARY BLVD,San Francisco,Commercial,1922.0,,60413.2,3.0338572791643648,100,60413.2,,19913,PG&E,Presidio Heights,94118,35.4,36.1,40.2,,-122.45477419279744,37.78183822328988
2021,1064/060_2021,3330 GEARY BLVD,3330 GEARY BLVD,San Francisco,Commercial,1922.0,,67875.7,3.4086124642193543,100,67875.7,,19913,PG&E,Presidio Heights,94118,45.9,45.9,50.3,,-122.45477419279744,37.78183822328988
2022,1064/060_2022,3330 GEARY BLVD,3330 GEARY BLVD,San Francisco,Commercial,1922.0,,69145.7,3.4723898960478077,100,69145.7,,19913,PG&E,Presidio Heights,94118,48.3,47.7,54.7,83.0,-122.45477419279744,37.78183822328988
2017,1064/060_2017,3330 GEARY BLVD,3330 GEARY BLVD,San Francisco,Commercial,1922.0,,,0.0,0,,,19913,PG&E,Presidio Heights,94118,28.1,28.1,34.3,,-122.45477419279744,37.78183822328988
2016,1064/060_2016,3330 GEARY BLVD,3330 GEARY BLVD,San Francisco,Commercial,1922.0,,,0.0,0,,,19913,PG&E,Presidio Heights,94118,22.7,22.7,34.3,,-122.45477419279744,37.78183822328988
2015,1064/060_2015,3330 GEARY BLVD,3330 GEARY BLVD,San Francisco,Commercial,1922.0,,,0.0,0,,,19913,PG&E,Presidio Heights,94118,45.8,45.8,57.9,,-122.45477419279744,37.78183822328988
2023,1064/060_2023,3330 GEARY BLVD,3330 GEARY BLVD,San Francisco,Commercial,1922.0,,66961.6,3.362707778837945,100,66961.6,,19913,PG&E,Presidio Heights,94118,34.2,34.8,40.2,91.0,-122.45477419279744,37.78183822328988
2024,1064/060_2024,3330 GEARY BLVD,3330 GEARY BLVD,San Francisco,Commercial,1922.0,,47024.1,2.3614774268066085,100,47024.1,,19913,PG&E,Presidio Heights,94118,52.6,36.8,57.76,84.0,-122.45477419279744,37.78183822328988
2018,1068/001J_2018,2900 GEARY BLVD,2900 GEARY BLVD,San Francisco,Commercial,1929.0,,,0.0,0,,,10737,PG&E,Presidio Heights,94118,50.8,51.6,32.4,74.0,-122.45046062533068,37.78236832234007
2019,1068/001J_2019,2900 GEARY BLVD,2900 GEARY BLVD,San Francisco,Commercial,1929.0,,27179.6,2.531396106919996,100,27179.6,,10737,PG&E,Presidio Heights,94118,282.0,282.0,162.4,1.0,-122.45046062533068,37.78236832234007
2020,1068/001J_2020,2900 GEARY BLVD,2900 GEARY BLVD,San Francisco,Commercial,1929.0,,38721.9,3.6063984353171277,100,38721.9,,10737,PG&E,Presidio Heights,94118,35.3,37.3,21.8,,-122.45046062533068,37.78236832234007
2021,1068/001J_2021,2900 GEARY BLVD,2900 GEARY BLVD,San Francisco,Commercial,1929.0,,35171.1,3.27569153394803,100,35171.1,,10737,PG&E,Presidio Heights,94118,33.8,36.7,20.2,89.0,-122.45046062533068,37.78236832234007
2017,1068/001J_2017,2900 GEARY BLVD,2900 GEARY BLVD,San Francisco,Commercial,1929.0,,,0.0,0,,,10737,PG&E,Presidio Heights,94118,40.0,41.3,27.3,80.0,-122.45046062533068,37.78236832234007
2016,1068/001J_2016,2900 GEARY BLVD,2900 GEARY BLVD,San Francisco,Commercial,1929.0,,,0.0,0,,,10737,PG&E,Presidio Heights,94118,54.3,56.6,36.4,74.0,-122.45046062533068,37.78236832234007
2015,1068/001J_2015,2900 GEARY BLVD,2900 GEARY BLVD,San Francisco,Commercial,1929.0,,,0.0,0,,,10737,PG&E,Presidio Heights,94118,323.2,323.2,186.4,1.0,-122.45046062533068,37.78236832234007
2014,1068/001J_2014,2900 GEARY BLVD,2900 GEARY BLVD,San Francisco,Commercial,1929.0,,,0.0,0,,,10737,PG&E,Presidio Heights,94118,323.8,323.8,186.9,1.0,-122.45046062533068,37.78236832234007
2013,1068/001J_2013,2900 GEARY BLVD,2900 GEARY BLVD,San Francisco,Commercial,1929.0,,,0.0,0,,,10737,PG&E,Presidio Heights,94118,405.1,432.3,237.2,1.0,-122.45046062533068,37.78236832234007
2018,1068/002_2018,2950 GEARY BLVD,2950 GEARY BLVD,San Francisco,Commercial,1946.0,,52852.0,4.970563340543591,100,52852.0,,10633,PG&E,Presidio Heights,94118,34.8,36.8,22.1,,-122.45087573469117,37.7823292158854
2020,1068/002_2020,2950 GEARY BLVD,2950 GEARY BLVD,San Francisco,Commercial,1946.0,,41635.4,3.9156776074485093,100,41635.4,,10633,PG&E,Presidio Heights,94118,27.5,28.8,17.4,,-122.45087573469117,37.7823292158854
2021,1068/002_2021,2950 GEARY BLVD,2950 GEARY BLVD,San Francisco,Commercial,1946.0,,53096.6,4.993567196463839,100,53096.6,,10633,PG&E,Presidio Heights,94118,37.9,40.0,22.8,,-122.45087573469117,37.7823292158854
2022,1068/002_2022,2950 GEARY BLVD,2950 GEARY BLVD,San Francisco,Commercial,1946.0,,48660.0,4.576319006865419,100,48660.0,,10633,PG&E,Presidio Heights,94118,26.9,26.0,17.8,,-122.45087573469117,37.7823292158854
2017,1068/002_2017,2950 GEARY BLVD,2950 GEARY BLVD,San Francisco,Commercial,1946.0,,,0.0,0,,,10633,PG&E,Presidio Heights,94118,35.2,37.4,24.2,,-122.45087573469117,37.7823292158854
2016,1068/002_2016,2950 GEARY BLVD,2950 GEARY BLVD,San Francisco,Commercial,1946.0,,,0.0,0,,,10633,PG&E,Presidio Heights,94118,40.2,46.0,31.2,,-122.45087573469117,37.7823292158854
2015,1068/002_2015,2950 GEARY BLVD,2950 GEARY BLVD,San Francisco,Commercial,1946.0,,,0.0,0,,,10633,PG&E,Presidio Heights,94118,36.3,37.8,28.6,,-122.45087573469117,37.7823292158854
2014,1068/002_2014,2950 GEARY BLVD,2950 GEARY BLVD,San Francisco,Commercial,1946.0,,,0.0,0,,,10633,PG&E,Presidio Heights,94118,33.2,33.2,27.4,,-122.45087573469117,37.7823292158854
2013,1068/002_2013,2950 GEARY BLVD,2950 GEARY BLVD,San Francisco,Commercial,1946.0,,,0.0,0,,,10633,PG&E,Presidio Heights,94118,43.7,41.5,36.0,,-122.45087573469117,37.7823292158854
2023,1068/002_2023,2950 GEARY BLVD,2950 GEARY BLVD,San Francisco,Commercial,1946.0,,41928.3,3.9432239255149066,100,41928.3,,10633,PG&E,Presidio Heights,94118,25.9,26.6,17.2,,-122.45087573469117,37.7823292158854
2024,1068/002_2024,2950 GEARY BLVD,2950 GEARY BLVD,San Francisco,Commercial,1946.0,,55800.4,5.247851029812847,100,55800.4,,10633,PG&E,Presidio Heights,94118,27.4,23.8,18.01,,-122.45087573469117,37.7823292158854
2018,1070/003_2018,2700 Geary Blvd,2700 GEARY BLVD,San Francisco,Commercial,1923.0,,175255.4,10.162089759944335,100,175255.4,,17246,PG&E,Presidio Heights,94118,53.2,53.2,59.1,,-122.4483897331179,37.78264583559905
2019,1070/003_2019,2700 Geary Blvd,2700 GEARY BLVD,San Francisco,Commercial,1923.0,,163854.2,9.500997332714833,100,163854.2,,17246,PG&E,Presidio Heights,94118,49.8,49.8,53.0,,-122.4483897331179,37.78264583559905
2020,1070/003_2020,2700 Geary Blvd,2700 GEARY BLVD,San Francisco,Commercial,1923.0,,166440.7,9.650974138930767,100,166440.7,,17246,PG&E,Presidio Heights,94118,53.8,53.9,56.8,,-122.4483897331179,37.78264583559905
2021,1070/003_2021,2700 Geary Blvd,2700 GEARY BLVD,San Francisco,Commercial,1923.0,,143933.9,8.34592949089644,100,143933.9,,17246,PG&E,Presidio Heights,94118,52.7,52.6,51.9,,-122.4483897331179,37.78264583559905
2022,1070/003_2022,2700 Geary Blvd,2700 GEARY BLVD,San Francisco,Commercial,1923.0,,194932.7,11.303067377942712,100,194932.7,,17246,PG&E,Presidio Heights,94118,51.3,50.9,57.2,,-122.4483897331179,37.78264583559905
2017,1070/003_2017,2700 Geary Blvd,2700 GEARY BLVD,San Francisco,Commercial,1923.0,,,0.0,0,,,17246,PG&E,Presidio Heights,94118,37.0,37.3,44.5,,-122.4483897331179,37.78264583559905
2016,1070/003_2016,2700 Geary Blvd,2700 GEARY BLVD,San Francisco,Commercial,1923.0,,,0.0,0,,,17246,PG&E,Presidio Heights,94118,37.5,38.0,50.1,,-122.4483897331179,37.78264583559905
2014,1070/003_2014,2700 Geary Blvd,2700 GEARY BLVD,San Francisco,Commercial,1923.0,,,0.0,0,,,17246,PG&E,Presidio Heights,94118,14.8,15.7,19.1,,-122.4483897331179,37.78264583559905
2013,1070/003_2013,2700 Geary Blvd,2700 GEARY BLVD,San Francisco,Commercial,1923.0,,,0.0,0,,,17246,PG&E,Presidio Heights,94118,33.2,32.5,45.0,,-122.4483897331179,37.78264583559905
2023,1070/003_2023,2700 Geary Blvd,2700 GEARY BLVD,San Francisco,Commercial,1923.0,,198098.6,11.48664038037806,100,198098.6,,17246,PG&E,Presidio Heights,94118,52.2,52.4,59.9,,-122.4483897331179,37.78264583559905
2024,1070/003_2024,2700 Geary Blvd,2700 GEARY BLVD,San Francisco,Commercial,1923.0,,204181.4,11.83934825466775,100,204181.4,,17246,PG&E,Presidio Heights,94118,53.6,51.1,58.33,,-122.4483897331179,37.78264583559905
2018,1071/001_2018,3 MASONIC AVE,3 MASONIC AVE,San Francisco,Commercial,1900.0,,812941.9,57.96377183600713,100,812941.9,,14025,PG&E,Presidio Heights,94118,424.2,422.3,363.5,66.0,-122.44775446065051,37.7833557244408
2019,1071/001_2019,3 MASONIC AVE,3 MASONIC AVE,San Francisco,Commercial,1900.0,,680918.9,48.55036720142603,100,680918.9,,14025,PG&E,Presidio Heights,94118,296.8,296.8,261.0,85.0,-122.44775446065051,37.7833557244408
2020,1071/001_2020,3 MASONIC AVE,3 MASONIC AVE,San Francisco,Commercial,1900.0,,678881.9,48.405126559714795,100,678881.9,,14025,PG&E,Presidio Heights,94118,272.2,274.1,233.3,,-122.44775446065051,37.7833557244408
2021,1071/001_2021,3 MASONIC AVE,3 MASONIC AVE,San Francisco,Commercial,1900.0,,639130.9,45.57083065953654,100,639130.9,,14025,PG&E,Presidio Heights,94118,287.7,287.7,230.5,,-122.44775446065051,37.7833557244408
2022,1071/001_2022,3 MASONIC AVE,3 MASONIC AVE,San Francisco,Commercial,1900.0,,621459.9,44.31086631016043,100,621459.9,,14025,PG&E,Presidio Heights,94118,273.9,270.1,236.7,89.0,-122.44775446065051,37.7833557244408
2017,1071/001_2017,3 MASONIC AVE,3 MASONIC AVE,San Francisco,Commercial,1900.0,,,0.0,0,,,14025,PG&E,Presidio Heights,94118,322.6,327.9,285.0,79.0,-122.44775446065051,37.7833557244408
2016,1071/001_2016,3 MASONIC AVE,3 MASONIC AVE,San Francisco,Commercial,1900.0,,,0.0,0,,,14025,PG&E,Presidio Heights,94118,152.9,156.8,113.7,100.0,-122.44775446065051,37.7833557244408
2014,1071/001_2014,3 MASONIC AVE,3 MASONIC AVE,San Francisco,Commercial,1900.0,,,0.0,0,,,14025,PG&E,Presidio Heights,94118,287.9,302.9,310.9,9.0,-122.44775446065051,37.7833557244408
2013,1071/001_2013,3 MASONIC AVE,3 MASONIC AVE,San Francisco,Commercial,1900.0,,,0.0,0,,,14025,PG&E,Presidio Heights,94118,297.1,290.2,315.9,13.0,-122.44775446065051,37.7833557244408
2023,1071/001_2023,3 MASONIC AVE,3 MASONIC AVE,San Francisco,Commercial,1900.0,,594101.9,42.36020677361854,100,594101.9,,14025,PG&E,Presidio Heights,94118,263.0,265.4,232.1,91.0,-122.44775446065051,37.7833557244408
2024,1071/001_2024,3 MASONIC AVE,3 MASONIC AVE,San Francisco,Commercial,1900.0,,578717.0,41.26324420677362,100,578717.0,,14025,PG&E,Presidio Heights,94118,268.3,268.3,225.99,90.0,-122.44775446065051,37.7833557244408
